0,0.029902,0,26.2400,6.8813,0
1,0.112068,0,378.4400,36.7002,0
2,0.119979,0,162.4900,18.3501,0
3,0.046696,0,96.6800,9.175,0
4,0.008658,0,0,18.3501,0
5,0.046794,0,96.6800,9.175,0
6,0.041863,0,96.6700,9.175,0
7,0.067624,0,123.0300,9.175,0
8,0.010114,0,8.7500,9.175,0
9,0.041743,0,96.6700,9.175,0
10,0.066753,0,123.0300,9.175,0
11,0.014957,0,8.7500,9.175,0
12,0.041033,0,96.6700,9.175,0
13,0.066058,0,123.0300,9.175,0
14,0.010078,0,8.7500,9.175,0
15,0.021944,0,70.0000,18.3501,0
16,0.061446,0,175.4400,18.3501,0
17,0.124761,0,88.1700,9.175,0
18,0.041985,0,52.2100,4.5875,0
19,0.008515,0,0,9.175,0
20,0.045333,0,51.4000,4.5875,0
21,0.044035,0,48.3100,4.5875,0
22,0.060823,0,63.8000,4.5875,0
23,0.011083,0,4.3800,4.5875,0
24,0.037662,0,48.3100,4.5875,0
25,0.058595,0,63.8000,4.5875,0
26,0.010782,0,4.3800,4.5875,0
27,0.037507,0,48.3100,4.5875,0
28,0.060236,0,63.8000,4.5875,0
29,0.010978,0,4.3800,4.5875,0
30,0.04093,0,48.3100,4.5875,0
31,0.0591,0,63.8000,4.5875,0
32,0.011793,0,4.3800,4.5875,0
33,0.036782,0,48.3100,4.5875,0
34,0.057922,0,63.8000,4.5875,0
35,0.010669,0,4.3800,4.5875,0
36,0.036991,0,48.3100,4.5875,0
37,0.058965,0,63.8000,4.5875,0
38,0.010629,0,4.3800,4.5875,0
39,0.036805,0,48.3100,4.5875,0
40,0.058188,0,63.8000,4.5875,0
41,0.011168,0,4.3800,4.5875,0
42,0.016399,0,35.0000,9.175,0
43,0.056019,0,87.7300,9.175,0
44,0.095333,0,39.5100,3.4406,0
45,0.035568,0,23.7200,1.7203,0
46,0.0085,0,0,3.4406,0
47,0.035453,0,27.6100,1.7203,0
48,0.033595,0,27.6000,1.7203,0
49,0.049456,0,32.0500,1.7203,0
50,0.011184,0,2.5000,1.7203,0
51,0.03352,0,23.3000,1.7203,0
52,0.046345,0,26.8700,1.7203,0
53,0.011193,0,3.3800,1.7203,0
54,0.033464,0,18.1400,1.7203,0
55,0.044769,0,28.3800,1.7203,0
56,0.012159,0,1.3200,1.7203,0
57,0.032716,0,20.0000,1.7203,0
58,0.045924,0,27.4300,1.7203,0
59,0.011212,0,2.2700,1.7203,0
60,0.032918,0,18.1400,1.7203,0
61,0.044688,0,27.7500,1.7203,0
62,0.011087,0,1.6400,1.7203,0
63,0.03286,0,18.1400,1.7203,0
64,0.045956,0,27.7500,1.7203,0
65,0.011196,0,1.6400,1.7203,0
66,0.032887,0,18.1400,1.7203,0
67,0.045665,0,27.7500,1.7203,0
68,0.01128,0,1.6400,1.7203,0
69,0.013147,0,13.1200,3.4406,0
70,0.041636,0,36.4200,3.4406,0
71,0.065093,0,19.9100,1.1469,0
72,0.03417,0,6.1680,0.5734,0
73,0.00862,0,0,1.1469,0
74,0.034041,0,6.1680,0.5734,0
75,0.03235,0,6.1670,0.5734,0
76,0.039911,0,16.2840,0.5734,0
77,0.011121,0,0.5600,0.5734,0
78,0.032277,0,6.1670,0.5734,0
79,0.039665,0,16.2840,0.5734,0
80,0.012226,0,0.5600,0.5734,0
81,0.031583,0,6.1670,0.5734,0
82,0.039137,0,16.2840,0.5734,0
83,0.011348,0,0.5600,0.5734,0
84,0.013637,0,5.7200,1.1469,0
85,0.038697,0,14.2240,1.1469,0
86,0.051114,0,9.8300,0.3584,0
87,0.035013,0,1.9365,0.1792,0
88,0.008754,0,0,0.3584,0
89,0.034982,0,1.9365,0.1792,0
90,0.037249,0,1.9355,0.1792,0
91,0.0358,0,15.7210,0.1792,0
92,0.011383,0,0.1750,0.1792,0
93,0.037026,0,1.9355,0.1792,0
94,0.036431,0,15.7210,0.1792,0
95,0.011424,0,0.1750,0.1792,0
96,0.037894,0,1.9355,0.1792,0
97,0.036033,0,15.7210,0.1792,0
98,0.011384,0,0.1750,0.1792,0
99,0.013904,0,1.4000,0.3584,0
100,0.033414,0,3.5175,0.3584,0
101,0.035491,0,1.9365,0.1792,0
102,0.008528,0,0,0.3584,0
103,0.035491,0,1.9365,0.1792,0
104,0.036419,0,15.7210,0.1792,0
105,0.03824,0,1.7605,0.1792,0
106,0.011349,0,1.2250,0.1792,0
107,0.008546,0,0,0.1792,0
108,0.011937,0,1.2250,0.1792,0
109,0.008429,0,0,0.1792,0
110,0.018387,0,1.2250,0.1792,0
111,0.014386,0,2.8000,0.7168,0
112,0.034024,0,1.2390,0.1792,0
113,0.036661,0,15.7210,0.1792,0
114,0.014017,0,1.4000,0.3584,0
115,0.036391,0,1.5865,0.1792,0
116,0.037111,0,1.5475,0.1434,0
117,0.011405,0,0.9800,0.5734,0
118,0.008387,0,0,1.1469,0
119,0.034076,0,6.1680,0.5734,0
120,0.013574,0,5.7200,1.1469,0
121,0.034394,0,4.7040,0.5734,0
122,0.032205,0,6.1670,0.5734,0
123,0.008461,0,0,0.5734,0
124,0.032431,0,6.1670,0.5734,0
125,0.040273,0,16.2840,0.5734,0
126,0.031853,0,5.6070,0.5734,0
127,0.039698,0,16.2840,0.5734,0
128,0.032229,0,5.6070,0.5734,0
129,0.039098,0,16.2840,0.5734,0
130,0.013648,0,5.7200,1.1469,0
131,0.033631,0,4.7040,0.5734,0
132,0.035512,0,4.6270,0.4301,0
133,0.009903,0,2.8700,1.7203,0
134,0.008414,0,0,3.4406,0
135,0.03562,0,18.2100,1.7203,0
136,0.013087,0,13.1200,3.4406,0
137,0.035758,0,14.9300,1.7203,0
138,0.033028,0,18.1400,1.7203,0
139,0.008488,0,0,1.7203,0
140,0.033332,0,18.1400,1.7203,0
141,0.046213,0,27.7500,1.7203,0
142,0.034143,0,16.5000,1.7203,0
143,0.045494,0,27.7500,1.7203,0
144,0.033241,0,16.5000,1.7203,0
145,0.045014,0,27.7500,1.7203,0
146,0.01308,0,13.1200,3.4406,0
147,0.036631,0,14.9300,1.7203,0
148,0.032551,0,14.1100,1.1469,0
149,0.011166,0,7.3300,4.5875,0
150,0.008427,0,0,9.175,0
151,0.041674,0,49.8900,4.5875,0
152,0.017096,0,35.0000,9.175,0
153,0.041976,0,41.4500,4.5875,0
154,0.03696,0,48.3100,4.5875,0
155,0.008488,0,0,4.5875,0
156,0.036994,0,48.3100,4.5875,0
157,0.059402,0,63.8000,4.5875,0
158,0.037854,0,43.9300,4.5875,0
159,0.058489,0,63.8000,4.5875,0
160,0.037881,0,43.9300,4.5875,0
161,0.057818,0,63.8000,4.5875,0
162,0.016476,0,35.0000,9.175,0
163,0.042405,0,39.5800,4.5875,0
164,0.04928,0,20.1300,1.7203,0
165,0.01312,0,13.1200,3.4406,0
166,0.039409,0,16.7900,1.7203,0
167,0.032962,0,18.1400,1.7203,0
168,0.009264,0,0,1.7203,0
169,0.032984,0,18.1400,1.7203,0
170,0.044907,0,27.7500,1.7203,0
171,0.033121,0,16.5000,1.7203,0
172,0.04547,0,27.7500,1.7203,0
173,0.034408,0,16.5000,1.7203,0
174,0.048293,0,27.7500,1.7203,0
175,0.013417,0,13.1200,3.4406,0
176,0.036827,0,14.9300,1.7203,0
177,0.047498,0,7.5840,0.5734,0
178,0.014389,0,5.7200,1.1469,0
179,0.034421,0,4.7040,0.5734,0
180,0.032319,0,6.1670,0.5734,0
181,0.008495,0,0,0.5734,0
182,0.032248,0,6.1670,0.5734,0
183,0.040066,0,16.2840,0.5734,0
184,0.032127,0,5.6070,0.5734,0
185,0.039642,0,16.2840,0.5734,0
186,0.032563,0,5.6070,0.5734,0
187,0.039908,0,16.2840,0.5734,0
188,0.01348,0,5.7200,1.1469,0
189,0.034644,0,4.7040,0.5734,0
190,0.036748,0,1.9430,0.1792,0
191,0.013877,0,1.4000,0.3584,0
192,0.035543,0,1.5865,0.1792,0
193,0.03738,0,1.9355,0.1792,0
194,0.008468,0,0,0.1792,0
195,0.037747,0,1.9355,0.1792,0
196,0.035847,0,15.7210,0.1792,0
197,0.035306,0,1.7605,0.1792,0
198,0.035678,0,15.7210,0.1792,0
199,0.037376,0,1.7605,0.1792,0
200,0.040018,0,15.7210,0.1792,0
201,0.013835,0,1.4000,0.3584,0
202,0.035121,0,1.5865,0.1792,0
203,0.008138,0,0,0.0005,0
204,0.00837,0,0,0.0008,0
205,0.00835,0,0,0.001,0
206,0.008456,0,0,0.0013,0
207,0.008429,0,0,0.0005,0
208,0.008306,0,0,0.0005,0
209,0.008346,0,0,0.0005,0
210,0.008349,0,0,0.0005,0
211,0.008303,0,0,4.5875,0
212,0.087211,0,131.0500,9.175,0
213,0.018927,0,10.4900,9.175,0
214,0.04631,0,34.3540,9.1392,0
215,0.018625,0,19.2200,9.1392,0
216,0.055424,0,53.9900,9.1392,0
217,0.00852,0,0,1.7203,0
218,0.058615,0,55.4900,3.4406,0
219,0.014685,0,3.2800,3.4406,0
220,0.027787,0,9.7690,2.2848,0
221,0.013705,0,4.3600,2.2848,0
222,0.051315,0,13.5000,2.2848,0
223,0.008611,0,0,0.5734,0
224,0.048552,0,34.3400,1.1469,0
225,0.014109,0,0.7460,1.1469,0
226,0.028443,0,1.6720,0.5712,0
227,0.014795,0,1.1160,0.5712,0
228,0.054868,0,3.4290,0.5712,0
229,0.008941,0,0,0.1792,0
230,0.041187,0,31.4500,0.3584,0
231,0.015558,0,0.3500,0.3584,0
232,0.021925,0,0.3500,0.1428,0
233,0.01574,0,0.2790,0.1428,0
234,0.053567,0,0.8650,0.1428,0